review_id,business_id,stars,review_text
v4agCcoLrU5VKWTZoCEoGw,x8AQIEjSqsW0z4vRyBetbw,5.0,Where do I start? The atmosphere is laid back. It is small and intimate. The food was fresh from the avocado and crab dish to the the crispy duck bao. The food was very flavorful. The fries were so delicious with a seasoning that makes you keep going back for more.
N1nYpvBUwVynVzPmwpY-Ig,x8AQIEjSqsW0z4vRyBetbw,5.0,"I fell head over heels in love with the Crispy Chicken Bao, the Lobster Roll, and The Massaman Curry from The BAO @thebaostl . Gone are the days of tiny baos, the peeps here served up hungry-man sized portions only. Keep this in mind when ordering. The buns are made in-house, and believe me when I say, this really is a game changer. They have super soft and spongy texture, and just enough sweetness to offset the savory flavors of what go in between them. I was really surprised to find the curry dish on their menu. I was expecting much, but man oh man, it was DELICIOUS!! The lobster roll was beautifully prepared, and the flavors was absolutely on point. This is our last meal in St. Louis before heading to Arizona a few weeks ago, and my little monkey  @viphantastic couldn't be happier that we stumbled upon this gem. **Side note: kudos to the peeps here for the gorgeous menu. I love the simple design. As a foodie, I always eat with my eyes first, and these peeps really know how to take eye pleasing photos of their dishes for sure. Yes, I'm in menu envy mode.   Menu goals for sure**"
ASQ1emvRNB-U49r1E9kX6w,x8AQIEjSqsW0z4vRyBetbw,5.0,"This week is Clayton restaurant week, so their menu and our experience may be a little different than the norm. We were give the option to participate in their special- which was a 3 course meal for $25, or sit at the bar and pick something a la carte. We decided to pick a la carte because we weren't sold on the desserts. 

This place blew my mind! It was amazing. Even though we sat at the bar, It was spacious and we were well taken care off. As an appetizer, we had the Korean street corn. It was flavorful, a little sweet, cheesy and so delicious. We were also considering the dumplings, since the bartender suggested it, but I'm really happy with our choice.

As the entree, I had the truffled Mushroom Bao- It was a lot bigger than what I imagined. The mushroom was breaded, which was a little unexpected but I loved It. We also had the crispy chicken Bao, which I don't think is on the regular menu ( i think there's a teriyaki chicken but it's not the same). The chicken was flavorful, the boa was sweet and fluffy! I have no complains. I really can't wait to come back and try some other menu items because i truly wanted to try them all."
EP3kjYk8tytjDDc21I4jgg,x8AQIEjSqsW0z4vRyBetbw,5.0,"So good, a sweet little secret! Food is so good! Great staff. Try their lobster bao it's delicious !We've been back many times and love it every time."
PZ5Vg0NPnxSYDZnaSaDYng,x8AQIEjSqsW0z4vRyBetbw,5.0,"So insanely grateful I chose the Bao for my post-graduation dinner for 22 people!!! This was my second time here and the staff were fantastic no matter if our party was 3 people or 22 people. They have a small, intimate venue so if you're going to reserve for this many people, definitely get it started more than a week out. Kira, the manager, stayed in contact with me over the course of about a week and helped out so much with the menu selection and finalizing all details. (We ordered in bulk using catering prices and did family style). We even had one person with a vegetarian diet and peanut intolerance who was easily accommodated. 

The food is Asian fusion and my family and I LOVED it. My advice for ordering is that if you go to a restaurant called Bao of course you HAVE to try their bao sandwiches. Pork Belly, Fried Chicken, and Impossible were our favorites. There's so much flavor packed in those little bun sandwiches!! Another favorite dish of ours was the sesame chicken wings dish. And the Bao Beignets too! The one table of ours that got the eggplant dish raved about it. Their cocktail menu is very unique, but has something for everyone. The servers are super good at helping you pick a drink according to your tastes. 

Finally, look at this menu that they had for us!  It was so personalized and cute!! Thank you so much to Kira, Chef Brandon, and rest of the awesome staff for accommodating our large group and doing it with such friendly attitudes!!! It was such a success. :)"
Cx-C_td4rWnzw2dpZIswow,x8AQIEjSqsW0z4vRyBetbw,5.0,My husband wanted me to try this place for lunch since he had it a few days prior and loved it. I see why. The people are genuinely nice and the food was excellent. Everything on the menu is a hit! (I was with a group and we pretty much had one of everything) glad to have his place so close to home!
OxPg__3nABKmV_d0OITN7g,x8AQIEjSqsW0z4vRyBetbw,5.0,"A little pricey considering the BAO's are small, but well worth it! Love the different options. I had the crab, lobster, wagyu and fried chicken, it also came with fries and an incredible aoli. If you've never had a BAO (I hadn't), it's the type of bun and it's made from steamed lotus leaves. It creates a delicious texture which is even better with their ingredients. Will definitely return, and would highly recommend."
ty_BXFf3jC4zaOiSw_RuYw,x8AQIEjSqsW0z4vRyBetbw,5.0,"Atmosphere is minimalist but elegant. Service was great. We had a delicious dinner. I had a great cocktail, and we slit the pan fried pork dumplings (so good!). My husband got the Massaman Curry and he liked it but said it was VERY spicy. I had the truffled mushroom bao and it was scrumptious. Will definitely be back!"
vyWTN_s05SX8_cq0Tua7Jg,x8AQIEjSqsW0z4vRyBetbw,5.0,"Been here twice now and it does not disappoint! The cocktails are the real deal. They have an entire book of around 100 cocktails to choose from and the staff are happy to help you pick one out. Every drink I've had here has been 5 stars. The food is pretty good as well, maybe 4 stars overall. It's a bit pricy and I think it's hard to know how much to order with the share-ables. Some of the food has been delicious, some of it is just ok and feels like it's trying too hard. Overall, happy to have this place nearby to get a nice drink and snack at."
HwoaJqdfhFrOC1DSjaQPAw,x8AQIEjSqsW0z4vRyBetbw,5.0,When someone suggested we meet at The BAO for lunch I didn't know what to expect. I arrived early and checked out the menu posted in the window. It seemed interesting and I could not wait to give it a try. I am really glad I did. Great place. Our order did get delayed for some reason. I think there was a mixup at the counter. All ended well. I can't wait to go back.
bY1MwJCekflUSCjsoFd6mQ,x8AQIEjSqsW0z4vRyBetbw,5.0,Some of the best food I've ever had in Saint Louis! Definitely will be coming back and telling everyone I know about BAO.
mC1xzPzkI5sEJmbyeRuGTQ,x8AQIEjSqsW0z4vRyBetbw,5.0,"Still incredible. Today we tried grapefruit SoJu, sakerita, and sake. Everything from service to udon noodle bowls was absolutely perfect. We were so delighted to finally meet the owner and again have our wonderful server, Amy! 10/10 will return."
xRdAn0tPH-54MX06OR1dOw,x8AQIEjSqsW0z4vRyBetbw,5.0,"Great food and drinks. Definitely go for a mixed drink/cocktail there over anything else. The mushroom bao is my favorite, don't be fooled, it's a lot."
9LSqkFLYgRumXVtKIxI_fg,x8AQIEjSqsW0z4vRyBetbw,5.0,"Food: 5 Stars
Service: 5 Stars

What Worked: I can't tell you how much I love and appreciate when restaurants take the time on decor and do it well. I love the bold colors, the different textures, and the hint of romantic flair. While the space is open and airy, it feels intimate and private and makes a huge difference when dining out. 

Aside from the decor, the food was phenomenal. I love their concept of using the bao bun in lieu of the typical burger bun or brioche bun. The bao bun brings a softer texture and sweeter taste to the plate.

Soft Shell Crab Bao: This guy arrived whole and not in pieces. Super crispy on the outside while flaky on the inside. Eel sauce and mayo provided some smokiness and a hint of tang. Really impressed with this show-stopper. Be sure to try this!

Wagyu Bao: Although I've had wagyu burgers in the past, I felt this dish deserved some recognition due to the fresh ingredients and high quality wagyu. Just be prepared to get messy... (the messier the food, the better it tastes, no?)

Char Siu Bao: Crisp. Savory. Clean. I don't know how else to describe this... just try it.

Taiwanese Dumpling: I've been eating dumplings all my life, in fact, my mother should have just named me ""Dumpling"" for my infatuation with them. However, I've never craved dumplings like I crave these Taiwanese Dumplings. I don't know why or what's in them to cause this kind of reaction (stuff them with unicorn dust?) but they're comforting and savory and I really love the crispy edges. It's such a simple dish with simple ingredients, but some times simplicity makes the best dish. 

What Didn't: Korean Street Corn. I love the starchiness of Korean Corn, but this dish was just too dry and starchy for me. (I did enjoy all the glorious melty mozzarella on top, though!)

The SuperStar: Sesame Mofu. OH.MY.GOD. Fresh. Clean. Silky smooth. This simple plate brought on such complex emotions within me but all I could do was smile and hope that other people at my table wouldn't reach over and ask to try some. The gold is in the sesame dressing. I loved the way it delicately hugged each tofu slice. I may have to move to Clayton just for this dish... 

Thanks for the great experience, I'll definitely be back for more!"
0hzrNph1KkbLyL5gYYW74A,x8AQIEjSqsW0z4vRyBetbw,5.0,"Nice little restaurant in Clayton! Very cozy and great for quick bite! 

The bao was very good, we also ordered skinny fries and they are fresh off the fryer! Great crispy on the outside, what can I say that aioli dip was amazing, sweet and spicy brings a perfect balance. We also tried the Korean street corn! That's worth a try, mix it with the aioli for a perfect match! Eat while it's hot! 

Definitely comming back here! This is a great spot for a first date. 

Ohh btw. Free coffee on Mondays! Service is also amazing keep it up! I love that they leave a water bottle for you to refill on your own! Only thing I want to suggest is to provide Ice. But everything is amazing. 

Follow us at IG: Pigzout"
zBAHoGC9Zas_70BVJ3MrYA,x8AQIEjSqsW0z4vRyBetbw,5.0,"We moved to St. Louis last year from NYC and have had mixed results with various Asian cuisines here. We finally tried The Bao for takeout last night and were really impressed. I got the chicken katsu curry which was excellent - the curry is full of flavor and the chicken was crispy and hot, even after me driving it home. We shared the fries, really good, and several bao buns. The buns are so good, pretty much the same level of quality we'd get in New York. Unlike some smug reviewer below who suggested they use ""a brioche bun"", we loved the buns. That reviewer clearly doesn't know what he's talking about. If you want a brioche bun, go to a burger place. That's like me getting ramen and saying I wish they'd use spaghetti noodles lol. Anyway, if you like steamed buns, The Bao makes great ones. Add some Nashville hot fried chicken and spicy mayo to it and you've got an incredible little sandwich (not that little, though, the portions are good size). 

On top of the excellent food, they were fast, extremely friendly, and brought the food out to my car. We will be back, probably gonna have to make this a weekly habit. It's the best Asian/Asian inspired cuisine I've found so far in STL. Thanks Bao!"
p-FHa6ngIJVixPkuXipmQg,x8AQIEjSqsW0z4vRyBetbw,5.0,"Great food. I am from Japan and pretty picky for Asian food but this place is very high standard Asian fusion!!!
Portion is quite large so kids could share a dish.
Wagyubao is a must."
QcXqp5JGnIdNJo1c1NmtfQ,x8AQIEjSqsW0z4vRyBetbw,5.0,"Be still my beating heart. I may have found a new love. I've discovered a restaurant that has three of my favorites and they do them all well. I'm besides myself with excitement and can't wait to tell you about it. 

My inaugural  visit here was with the ISC (International Super Club). As my usual, I arrived early. This gives me an opportunity to relax at the bar before all the members arrive. Tonight I started out with one of their signature adult beverages.  One of my favorites is a Manhattan,  which we will talk about later.  However, their Heartbreak and Setbacks is kinda similar, so that is where I begun. The. Bonded Rye was smooth and being served on the rocks made a refreshing cocktail. 

 As I enjoyed my cocktail,  I munched on their Crab Avacado.  Once you have enjoyed this appetizer, it will be hard to go back to regular guacamole.  It's a smooth blend of avocado,tomato,onion and cilantro.   Then it is topped with shredded crab meat and served with lotus root chips. It's the perfect nosh while sipping a cocktail. 

Somehow my H&S was gone before the appetizer and I needed a second adult beverage. For my next cocktail, I went with my favorite, a Manhattan. To test the masterfully skills of a barkeep, I take mine up. She nailed it. Happy boozer, here. 

As our members arrived, we moved to our tables. Here I started out with another of my favorites, chicken wings. They were served crispy and the mix of lemongrass and Thai Chili, was a delicious mix of tangy and heat.

Before I could order my entree, Stevie needed another cocktail. #3 would be an Old Fasioned. Again, the young barkeep nailed it. It's good to see that in addition to being creative in mixing and creating new cocktails, they are still mastering the classics.  

 Finally, the piece of resistance of the whole night was the Bao Soft Shell Crab.  Soft shell crab is not only one of my favorites it is one of my weaknessess.  Whenever I see it on the menu it is a must have.  This is the first time I have had it on a bao  and I can honestly say it will not be the last.  I was expecting the softshell crab to be in pieces, but to my surprise it was one entire crab placed between the bao. I first enjoyed eating my way around the bao, experiencing the delicious soft shell crab. Then I ate the bao getting the full experience of the; eel sauce, masago, kaware and mayo. That is when I said, be still my beating heart. I was in love. 

 The ambience is extremely comfortable and modern. Their service is detailed, friendly and professional.  A combination that provides you a relaxing and enjoyable dining experience. 

I'll be back? - Hell, yes.  They've got three of my favorites.

When - June 21, 2018
Why - International Supper Club"
T918943USkBI60Gz1P-gdg,x8AQIEjSqsW0z4vRyBetbw,5.0,Wonderful taste of freshness and detailed presentation. Got the three bao plate Which comes with french fries. The pork belly was absolutely delicious as was the spicy beef. Each sandwich is a treat.  Got to dine in and they did a really nice job keeping everything clean and distanced. I can't wait until this place gets up and running because it's really beautiful interior space with a great looking bar. Definitely going to come again and try out the menu in-depth.
vmUe0sgG1xt9cs6s1It80Q,x8AQIEjSqsW0z4vRyBetbw,5.0,We obviously got this to go cuz you know the Rona. They had an awesome and fast to go process. It was about a twenty minute drive home and the food smelled amazing the whole way back. I was pleasantly surprised still pretty warm and fresh when we got back. We got 4 bao burgers with an order of fries and potstickers. The fries nothing special but I was glad to see their skinny fries were normal size fries. The potstickers were pretty good. The spicy lobster was not very spicy but still good. The waygu beef was amazing. I would recommend that as a must have. Honestly take out has been hit and miss for the last year but this place easily in my top five.
Pdvb5tfYtXEdzfVzpVCvDA,x8AQIEjSqsW0z4vRyBetbw,5.0,"Got the crispy shrimp bao and the beef udon with Szechuan broth. It did not disappointed! Crunchy bite into the crab bao was so satisfying and the udon noodles were perfect, the beef was tender and savory, and the broth was flavorful and had a nice kick"
2wQeH70fjHoAGDuQuIT5WA,x8AQIEjSqsW0z4vRyBetbw,5.0,"WOW just wow, I loved going to this place. Super condensed menu, but everything was just amazing. It is rare for me to say this about any restaurant, but the food was good and the drinks were STRONG. Shout out to our waiters Tyga (spelling..?) and Kristen, both were wonderful!
The Wagyu burger was an absolute delight! Not too salty and the bun was lime a nice soft fluffy cloud. The texture is soft, not like a traditional hamburger bun. The egg was nice and runny and it was all a match made in heaven. The meat was perfectly portioned for the right amount of saltiness. This comes in both a small and larger size!
The Tofu Yam Bao: I don't know what type of sauce was on this but MUST TRY. Tried to the perfect crispiness, paired with the soft bun. Perfect for an appetizer. Get it on the happy hour!
Laab wings: these have a surprising lemon kick to them. Not super crispy, more on the saucy side. Not as impactful as the Tofu or Wagyu, but still super tasty. 
The drinks are VERY STRONG HERE so you for sure get what you pay for."
chXuFgSmBoHqCDeZt8OsGg,x8AQIEjSqsW0z4vRyBetbw,5.0,"The best pork belly in town, so tender it fell apart. Amazing food, and even more amazing people."
pljb5IruhXxrhZhMWQq33g,x8AQIEjSqsW0z4vRyBetbw,5.0,"I really enjoyed my first time at Bao with the International Supper Club (ISC). Thanks to Picha for the recommendation and for Sarah S. for making it happen!

I've been eating Chinese bao for a long time... probably ever since my baby teeth came in. So I was very familiar with the food, but I knew that The BAO puts a twist on the traditional bao. I wasn't sure what to expect or whether or not I would like it.

For appetizers, my spouse and I split the Taiwanese Dumplings, which were perfectly pan fried and very tasty. I probably could've eaten mulitple orders of these for dinner and I'd be happy. For the bao, I had the Soft Shell Crab. I really enjoyed the bao, pretty typical fried soft shell crab, nothing special in my book. I did like how the sweetness of the bread and mayo balanced out the bitterness of the arugula. I also had a bite of the Truffle Shroom bao, which was HUGE and really good. The gouda went well stuffed in the panko crusted portabello. For dessert, we had the black sesame ice cream bao. This was basically a small donut cut in half with ice cream in the middle. How could this be remotely bad?

I'd definitely recommend you check this place out if you are looking for Asian cuisine with a twist."
s2EGe3l6kQaI-WsAXLJPuQ,x8AQIEjSqsW0z4vRyBetbw,5.0,"I had the papaya salad & truffle shroom Bao. It was un-REAL. By far the best food I've had in a LONG time. It was decadent, but not too heavy like I'd feel after a regular cheeseburger. The environment was super lowkey. The chill, low-fo beats set a really good vibe for the experience. 
I can't wait to try more of the menu."
30O0Cox8MiPnCw-yco9toA,x8AQIEjSqsW0z4vRyBetbw,5.0,This place is a dream. We got a few Bao sandwiches and each bite was delicious and melted in your mouth.
OWINsvD98JKvhyaQroMc-Q,x8AQIEjSqsW0z4vRyBetbw,5.0,"This place was an incredible surprise! I've had bao at Chinese restaurants before and I'm not that enamored with it. We received a gift card to this place and found the food to be delightfully creative. It is the ultimate fusion cuisine. The flavors were unbelievably unique and delicious. We will return often! Our meal was carry out but I'll bet it is even better when you eat in the restaurant. Either way, my entire family loves this place."
NCtmYXz-GISpiofQ2yj1dg,x8AQIEjSqsW0z4vRyBetbw,5.0,"Go here now!  Get some bao!  That's really all you need to know!

More details?  Sure.

We went here for the first time with the International Supper Club - an ad-hoc group of Yelpers who enjoy trying cuisines from other countries.  

Bao are buns.  We had a discussion at the table about what makes them unique but we never got to the bottom of it.  I did a little research before sitting down to write this review and the answer is that it is a relatively standard dough that is steamed instead of baked.  When the restaurant griddles them lightly they pick up an even more unique combination of flavors and textures.

I ordered a couple of appetizers: dumplings and wings.  Both were quite good but the wings were the more unique of the two.  Think of wings that are coated in a bunch of less common ingredients like lemongrass and rice powder and you're on the right track.

I chose the three little bao for dinner and they came out on a small wooden cutting board.  The first one I grabbed turned out to be my favorite - it was stuffed with tempura-fried slices of tofu and yam then topped with a house-made sauce and a few leaves of cilantro.  Next up was the pork belly, followed by the waygu beef.  Odd as it seems, the first one remained my favorite by a long shot.  I also snagged a bite of the kids' char siu bao and they were something I could see myself ordering on a future visit."
xSVQcNeYVGvO-A4VEUCSmQ,x8AQIEjSqsW0z4vRyBetbw,5.0,"OMG. In town for a wedding and found this place.  What a find. Everything was amazing.  The wings. The dumplings,  the fries were perfect.  We shared different bao and each was tasty.  I really liked the crispy chicken and the waygu beef.  I definitely recommend this place"
EvU-aoJUb3SbCJo4yyHYpQ,x8AQIEjSqsW0z4vRyBetbw,5.0,"Wonderful experience, food was excellent, drinks were so tasty and nice and strong. It was really nice that they actually had a few tables for inside dining"
rRMMADy_yWCNnCv8EhccsQ,x8AQIEjSqsW0z4vRyBetbw,5.0,"Went here with two friends for a fun dinner out and we dig the atmosphere. It's a small restaurant and we liked the noise level. It wasn't too loud so we felt like we could talk, but we couldn't hear other people's conversations. Just chattering from other tables.

Drinks: one friend got the Rabbit cocktail. It came with a little marzipan carrot that was too cute! You could taste hints of the aloe and it was very creamy! Other friend got a pink cocktail (can't remember which one) but it was DELICIOUS! Lemon-y and minty (my favorite flavor combos)

Food: between the 3 of us we split the vegetable spring rolls, the tofu rice bowl, and the char siu big BAO. Spring rolls were nice and crispy and the sauce was good! The rice bowl was really fresh and I loved the seaweed salad on top! Not my favorite way to have tofu, I think it would have been better with a crispy tofu for texture contrast. The char siu BAO- WOW. So dang good!!! Char siu is barbecued pork and it was so flavorful! Those skinny fries too- HOT DANG. Perfectly seasoned!!"
LAHnEDcI55KUZh2mKvBE5Q,x8AQIEjSqsW0z4vRyBetbw,5.0,"My second trip here. Great lunch!

I had the pork belly BAO and spicy beef BAO. I think the spicy beef is my favorite. The fries are seasoned and they give you good sauce for dipping them. I tried the Thai lemon tea and enjoyed it. 

If you haven't yet, you should try this place!"
EPPRj_d1s5dZxdGAPCfoDQ,x8AQIEjSqsW0z4vRyBetbw,5.0,I mistakenly posted a review yesterday and had confused you with a restarting Springfield.  I apologize.  We very much enjoyed your food. We were there attending a performance of a friend of ours and stopped in for dinner before the show. Excellent!!!
hUrGdcheqOpNpAzRbvlmEg,x8AQIEjSqsW0z4vRyBetbw,5.0,"So surprisingly delicious, this little place has managed to keep my foodie taste buds satisfied during quarantine with their survival bao box - and their family bao kit! This is a MUST try for St. Louis peeps who live for new fun and super delicious food!"
UWXgyAkN3BZTE70CD0cm2w,x8AQIEjSqsW0z4vRyBetbw,5.0,Very quaint spot. Great ambiance and delicious food. A very nice place to get a good drink and great food.
RjVANRaqv92tGiQB8TSe8g,x8AQIEjSqsW0z4vRyBetbw,5.0,Good food. Nice atmosphere. The dipping sauce for the pot stickers and spring rolls was a little spicy as was the fry seasoning but it was still good. I wish they had more sauce to their bao.
tbJtOxODatanExhu3CzlKw,x8AQIEjSqsW0z4vRyBetbw,5.0,"Yay! Finally, a legit Bao place here in St. Louis!

We always stop by Wow Bao, whenever we go to Chicago. And this place is like Wow Bao's much more refined cousin.

The interior is classy, and food is more upscale. We had the Char Siu, Angus and Wagyu Baos. The Wagyu is tender, and is topped with a delicately fried egg. Our favorite is the Angus Bao, it goes very well with the Kewpie Japanese Mayo.

The chef RJ, is from Hongkong, grew up in Thailand, and worked in LA. Likewise, The Bao is a combination of different cultures. The decor is European, and the menu has Chinese, with hints Korean, Taiwanese, and Japanese.

It's located in Clayton, where Coastal used to be. Same street as Nami Ramen and Barcelona's Tapas. 

Currently open 7am to 3pm Monday thru Saturday. But we were told that they will also be open in the evenings, maybe a couple of months from now."
bmk8S98WvhYsh2JSg5Pl3A,x8AQIEjSqsW0z4vRyBetbw,5.0,"Dined in last night & everything was utter perfection. The cocktails, bao, udon, service, ambiance were all wonderful. Covid protocol is also great-- Masks required, few tables, which are all spread out-- so glad we made reservations! Amy, our server was so sweet and helpful with recommendations. Is tomorrow too soon to go back? Definitely not!"
zwlrIzjOUga1EfQBHW468g,x8AQIEjSqsW0z4vRyBetbw,5.0,Such a cute place! The food was also very delicious. Our waitress was very sweet. Service was very fast and I appreciated the pay by phone option!
9ZNcMsCI0-O2VtYo0UDdyg,x8AQIEjSqsW0z4vRyBetbw,5.0,"Time for another gushing review! Let me start out by saying that I wish I could have given The BAO at least six stars for their fries alone. So in your mind, imagine this review has way more than five stars. 

I had never heard of the BAO, but the restaurant kept popping up in my instagram feed and in other reviews on here. So I put it on my list of places to try out. And boy am I glad I did!

Located in downtown Clayton, it's in an unsassuming building, that is painted black. While I love their logo, I think you could blink and miss the restaurant while you're driving past. And believe me you don't want to pass it up. Currently, you cannot sit inside the restaurant, but they do have ample space on their patio to enjoy their food while staying socially distanced. Upon arriving you shoot a QR code on the table, place your order for delivery and when it's ready a waiter brings it out to you. At first I thought this was going to feel like going out to eat, but our server came out several times to check on us. Made us feel like we were actually going out for a meal! What a treat! 

If you are unfamiliar, Bao Buns (pronounced ""bow""), but also known as a 'steamed buns' or 'baozi' 包子, are a delicious, warm, fluffy treat of stuffing wrapped inside a sweet, white dough. Made with a mix of flour, yeast, sugar, baking powder, milk and oil, the bao is a tad sweeter than its closely related cousin, the dumpling. 

The bao consistency was incredible! Light and airy while being slightly spongey. I loved the texture of the buns. Plus seriously how cute are they?! I had the hot chicken which could have been spicer, but the actual meat was incredibly juicy. While the lobster sandwich was an upcharge, I'm glad I made my boyfriend pay for it! It was a jumpkick of flavor right to my kisser! So tender and slightly creamy. I never wanted to reach the end of this sandwich. 

That's until I tasted a fry. I could not believe the perfect blend of flavors on these crunchy little delights. And they had a hint of citrus which was such an unexpected pleasure. Without a doubt these fries are the best I've had in St. Louis. I ate my entire order and the majority of my boyfriend's. I just couldn't resist. If you like fries, you'll LOVE the BAO."
XPHO8cWJtftD2JNVA4Qm0g,x8AQIEjSqsW0z4vRyBetbw,5.0,"I've been going to the BAO consistently since May 2019. It is always incredible, and whenever it isn't incredible, the staff does everything they can to make it right or make up for the error, and I think that's a really attractive quality in a restaurant.

Their cocktails are to DIE for! They're some of the most fun and creative cocktails in St. Louis, and they're constantly changing and rotating. 

The dumpling style has changed five or six time over the year I've been going there, but they're always *solid.* I always get the dumpling.

The Tom Kha soup is incredible. It's deeply comforting in a way I can't even explain. I loved it so much I figured out how to make it at home. (It was good, but not as good as theirs!)

The crab cake bao and burger bao are my two favorites of the baos, but the others are also good.

Last time I went in, they had changed up the apps pretty substantially, but I'm excited to try more of them because they all looked great"
9J7OeyCHUr_VwUM6hqzhzg,x8AQIEjSqsW0z4vRyBetbw,5.0,"Fresh and Tasty!

Our first visit to ""The BAO"" Clayton! Outdoor seating/ nice afternoon!
We ordered x3 
(x2 Spicy Lobster Bao and Split x1 Mala Hot  Chicken Bao)

The Spicy Lobster (Not really spicy) was excellent! A Generous portion of cool Lobster meat on a warm bao bun with a lightly pickled cucumber topping! (One of the best I've had)

Mala Hot Chicken Bao=Light spice crispy fried chicken again with a lightly pickled cucumber topping. 

Without a doubt one of/if not the best Restaurants specializing in Bao in the STL area!

(NEXT TIME WE HAVE TO TRY THE FRIES!!)"
B-fODh5SL-qFkb_6WTPFtg,x8AQIEjSqsW0z4vRyBetbw,5.0,"This is THE best Asian fusion restaurant in St. Louis no question. Never heard of it before I moved out to Brentwood, may be a hole in the wall type place but it deserves better. I don't think there is anything on the menu the average person wouldn't like. Absolutely phenomenal. Please try it. Gyoza pizza is the best. Also amazing soups."
fu0HSLlr9OkkFnZmDkFvSw,x8AQIEjSqsW0z4vRyBetbw,5.0,"I expected yummy steam buns, but I was unprepared for the most fantastic fries of my life.  Now I'm home and missing them both.  

Eat this food.  Be happy."
7IWFNJW0T7gdl3PzgnbfVA,x8AQIEjSqsW0z4vRyBetbw,5.0,The food and service were second to none!!!  Great cocktails and the soft shell crab was amazing!
33NBFXeYjMAwAaku75yIWw,x8AQIEjSqsW0z4vRyBetbw,5.0,"We walked in Friday night, waited about 30 minutes. I loved the setup of the restaurant... it's not big and not too small. There's bar on right and sofas in front where u can chill and drink. I love handcrafted cocktails  and this place has an extensive list of them. We also shared some baos, apps, and entree.
1)lobster bao: my favorite, The BAO was in shape of hot dog bun 
2)soft shell bao: it sounded good but it was alright in taste 
3)Wagyu burger bao: tasted like a burger 
4)papaya salad: it was fresh and good portion for app but tasted nothing like papaya salad 
5)Thai soup: I didn't taste but others said it was ok 
6)crispy duck: curry sauce on it and it was good 
7)cocktail: I don't remember the liquor but it had lychee in it although I didn't taste it and it was perfect 
8)only complaint is two people got non-alcoholic drinks but they charged $9 each ???
The baos didn't taste like authentic Taiwanese  ones and they toasted them. Everything was very Americanized but they tasted good still."
ma5CW0CyP4WQvttNVrhuOg,x8AQIEjSqsW0z4vRyBetbw,5.0,One of my favorite places to eat in downtown clayton. The fried crab bao sandwich is to die for.
8BBUP9FIDU_RxAbbvnh2CA,x8AQIEjSqsW0z4vRyBetbw,5.0,I got the soft shell crab bao and the spicy lobster. Both were very good and the soft shell crab was the best. The waitress was very nice and helpful at answering our questions.
RXY5309us9CtmLMd68gqbg,x8AQIEjSqsW0z4vRyBetbw,5.0,"I don't know who is cooking in the kitchen but I just wanted to give them a kiss!   You must come!  I was unfamiliar with Asian fusion and BAO but everything we tested was delicious,  Order a BAO and a bowl so you can taste more of the menu.  If you love spicy get the a chicken Mala.  We loved the Gyudon beef bowl.   The lobster BAO was awesome. Really you can't go wrong!"
a-Ylo4gEVWXSynkOM7JpGg,x8AQIEjSqsW0z4vRyBetbw,5.0,"From the yelp reviews and it being so close to our hotel, we knew we had to try it and so glad we did. I don't know which Bao we liked the best. Each one was so tasty in it's own unique way. Plus the fries were very nicely seasoned and had a tang of lemon in the seasoning which made it also very unique. We got the Survivor Bao and ordered the fried chicken, bbq pork, teriyaki bacon, and soft shell crab baos. At first I thought I wouldn't be full since I eat a lot but it was pretty filling. We also ordered the fried gyozo and it was also very yummy. The prices are a little expensive but well worth it. It was very COVID safe as pretty much your only option is pickup or takeout via ordering online. There are 3 tables outside so not really an option to dine there. Since my daughter just started freshman year at WashU, I'm sure I'll be back!"
wNzmYueYIlLxbQEI6nBvvg,x8AQIEjSqsW0z4vRyBetbw,5.0,"Went here specifically because they require proof of vaccinations. Had a great meal. The BAO buns are little pillows of deliciousness. Had the char sui, softshell crab, and fried chicken bao, and barely scratched the surface."
M1Ge0Pp_b40TUa5ujg0NqA,x8AQIEjSqsW0z4vRyBetbw,5.0,"AAAAAA-mmmmazing! Food is 10 stars, sauces are out of this world. Left with a full stomach and full hearts. I haven't even mentioned the cocktail menu! It's a must try! Go, go try it now!!!!"
QKKTvZ3zfAqhx2AxlpfzYQ,x8AQIEjSqsW0z4vRyBetbw,5.0,"First time trying The BAO & already can't wait to go back. We got two 3-bao combos & honestly everything was delicious. My personal faves were the hot chicken, spicy beef, and truffle waygu. Their fries are also perfectly crisp. MUST TRY SAUCES. Seriously, I'm a sucker for a good dipping sauce & all of them were delicious. The black garlic was one that I definitely need more of next time. 
Their COVID-19 pick up situation is also pretty incredible. I placed my order through YELP & they have you come to side door (wait outside) to give you your food. Food was hot, fresh & packaged nicely. Very reassuring to know they are following guidelines so closely."
gs7pOb-NYMTP4wxUsjz45A,x8AQIEjSqsW0z4vRyBetbw,5.0,"Today, we hosted a book signing event here. Can't be more perfect than we have asked for.  The Bao staff was so professional, and friendly.
Let me tell you, their bao was delicious.  You can't buy the buns.  It has to be freshly made in the premise.  The place was packed with people.  Non chaotic, without any problem.  It is very spacious.
Home warming, and cozy.  It reminded me "" Central Perk"" from the tv show Friends.  If you have a small group of friends needed a place just to chill, this is the place for you my friend.  I kid you not."
